n,t
35080,14.263432
35090,14.302054
35100,14.286469
35110,14.313533
35120,14.302558
35130,14.285939
35140,14.308320
35150,14.320234
35160,14.318878
35170,14.327765
35180,14.332832
35190,14.357470
35200,14.362442
35210,14.343332
35220,14.352364
35230,14.388834
35240,14.383450
35250,14.411102
35260,14.388219
35270,14.434808
35280,14.426147
35290,14.459231
35300,14.433126
35310,14.434656
35320,14.478332
35330,14.457787
35340,14.489591
35350,14.493897
35360,14.517086
35370,14.543658
35380,14.522619
35390,14.528535
35400,14.522012
35410,14.549555
35420,14.533056
35430,14.559341
35440,14.558719
35450,14.586910
35460,14.557932
35470,14.588672
35480,14.571491
35490,14.609979
35500,14.643872
35510,14.629001
35520,14.633923
35530,14.686790
35540,14.835062
35550,14.849610
35560,14.836570
35570,14.677661
35580,14.704066
35590,14.794798
35600,14.892235
35610,14.919992
35620,14.932176
35630,14.956962
35640,14.974336
35650,14.962626
35660,14.899715
35670,14.927775
35680,14.935776
35690,14.938651
35700,15.015195
35710,14.965125
35720,14.945357
35730,14.940506
35740,14.944017
35750,14.950262
35760,15.023726
35770,15.031813
35780,15.089898
35790,15.025750
35800,14.992003
35810,15.118779
35820,15.120675
35830,15.191155
35840,15.092555
35850,15.073097
35860,15.100019
35870,15.121490
35880,15.134556
35890,15.047867
35900,15.074785
35910,15.021110
35920,15.009388
35930,15.160877
35940,15.150882
35950,15.128108
35960,15.184249
35970,15.201633
35980,15.212031
35990,15.126289
36000,15.134510
36010,15.221946
36020,15.303649
36030,15.244368
36040,15.268175
36050,15.280669
36060,15.148335
36070,15.210830
36080,15.292388
36090,15.220239
36100,15.304351
36110,15.248148
36120,15.297187
36130,15.389067
36140,15.419278
36150,15.237437
36160,15.355242
36170,15.264135
36180,15.392325
36190,15.409223
36200,15.431779
36210,15.295875
36220,15.338498
36230,15.330768
36240,15.465000
36250,15.467821
36260,15.427179
36270,15.404468
36280,15.463609
36290,15.450479
36300,15.446283
36310,15.393698
36320,15.407896
36330,15.473628
36340,15.519740
36350,15.503827
36360,15.469355
36370,15.480811
36380,15.560153
36390,15.573102
36400,15.531656
36410,15.510416
36420,15.611905
36430,15.634192
36440,15.556856
36450,15.426273
36460,15.544525
36470,15.613295
36480,15.565260
36490,15.641945
36500,15.518336
36510,15.625590
36520,15.697793
36530,15.645285
36540,15.713830
36550,15.754927
36560,15.693657
36570,15.670235
36580,15.694817
36590,15.621431
36600,15.735817
36610,15.733568
36620,15.719563
36630,15.796054
36640,15.709193
36650,15.841567
36660,15.746245
36670,15.831949
36680,15.666705
36690,15.850253
36700,16.019856
36710,15.807708
36720,15.773441
36730,15.863583
36740,15.758198
36750,15.755536
36760,15.765319
36770,15.911725
36780,15.939152
36790,15.841039
36800,15.898933
36810,15.998852
36820,15.943595
36830,15.829773
36840,15.892140
36850,15.914375
36860,15.973001
36870,16.168857
36880,15.918119
36890,15.955852
36900,15.954891
36910,16.025495
36920,16.022616
36930,15.984896
36940,16.169678
36950,16.043689
36960,16.103361
36970,16.001270
36980,16.164070
36990,16.172254
37000,16.038281
37010,16.093845
37020,16.090719
37030,16.068458
37040,16.118225
37050,16.133566
37060,16.087458
37070,16.059716
37080,16.140951
37090,16.185784
37100,16.160970
37110,16.198552
37120,16.157390
37130,16.153662
37140,16.180812
37150,16.290433
37160,16.110988
37170,16.163281
37180,16.238134
37190,16.243235
37200,16.323552
37210,16.322415
37220,16.213786
37230,16.219274
37240,16.242895
37250,16.110185
37260,16.127931
37270,16.183984
37280,16.366249
37290,16.467255
37300,16.401361
37310,16.312004
37320,16.384291
37330,16.360804
37340,16.350723
37350,16.405365
37360,16.207195
37370,16.320845
37380,16.441386
37390,16.397928
37400,16.492946
37410,16.391353
37420,16.432926
37430,16.462472
37440,16.544049
37450,16.570951
37460,16.536365
37470,16.562204
37480,16.479995
37490,16.549718
37500,16.665032
37510,16.533025
37520,16.594280
37530,16.588428
37540,16.499553
37550,16.676878
37560,16.614617
37570,16.530508
37580,16.685521
37590,16.622191
37600,16.674117
37610,16.685067
37620,16.683128
37630,16.692255
37640,16.683878
37650,16.732477
37660,16.717629
37670,16.762308
37680,16.733014
37690,16.677691
37700,16.926209
37710,16.778880
37720,16.869566
37730,16.662768
37740,16.954722
37750,16.810390
37760,16.750622
37770,16.816956
37780,16.813413
37790,16.776952
37800,16.778095
37810,16.813490
37820,16.871304
37830,16.864745
37840,16.926079
37850,16.850007
37860,16.858494
37870,16.788338
37880,16.852420
37890,16.967727
37900,16.812039
37910,16.933135
37920,17.136295
37930,17.398010
37940,17.747482
37950,18.507588
37960,19.071664
37970,19.007995
37980,19.373050
37990,19.421393
38000,19.496248
38010,19.454636
38020,19.496945
38030,19.619611
38040,16.959307
38050,16.975099
38060,17.472704
38070,17.928164
38080,18.336160
38090,18.958723
38100,18.771546
38110,17.446517
38120,17.778488
38130,17.364796
